review_id,order_id,product_id,user_id,rating,review_text,review_date
R00001224,O00000461,P000160,U000157,5,Packaging was slightly damaged but product is fine.,2025-01-07 19:37:35
R00001225,O00001270,P000215,U000029,4,"Decent overall, could be better.",2024-12-23 00:41:24
R00001226,O00001760,P000287,U000367,3,"Excellent product, works as expected.",2023-09-30 01:06:54
R00001227,O00001169,P000023,U000333,5,"Decent overall, could be better.",2023-06-28 02:06:03
R00001228,O00000959,P000094,U000052,4,Performance is smooth and reliable.,2024-05-07 10:56:05
R00001229,O00000502,P000098,U000358,3,Packaging was slightly damaged but product is fine.,2024-11-12 12:24:27
R00001230,O00000740,P000180,U000035,1,"Decent overall, could be better.",2022-07-10 22:46:19
R00001231,O00001850,P000010,U000208,2,Very good quality for the price.,2021-12-09 14:57:34
R00001232,O00000869,P000072,U000246,4,"Decent overall, could be better.",2024-01-17 03:26:51
R00001233,O00000732,P000242,U000272,5,Great value and fast delivery.,2024-04-17 21:40:28
R00001234,O00000540,P000007,U000273,5,Packaging was slightly damaged but product is fine.,2024-09-29 16:45:35
R00001235,O00001202,P000054,U000363,4,Sound quality is top-notch.,2024-01-08 18:49:22
R00001236,O00000698,P000199,U000450,3,Not fully satisfied with the performance.,2024-04-09 15:12:43
R00001237,O00001393,P000024,U000234,4,Battery life is amazing.,2023-02-23 11:10:40
R00001238,O00001377,P000248,U000169,4,Very good quality for the price.,2024-06-24 20:14:02
R00001239,O00001146,P000188,U000155,1,Stopped working after a few weeks.,2023-12-28 07:38:16
R00001240,O00001032,P000191,U000393,5,Stopped working after a few weeks.,2023-08-28 18:25:37
R00001241,O00000373,P000102,U000048,4,Packaging was slightly damaged but product is fine.,2023-09-03 14:55:46
R00001242,O00000668,P000031,U000084,5,Great value and fast delivery.,2024-11-24 11:13:44
R00001243,O00001526,P000155,U000174,5,Performance is smooth and reliable.,2024-02-11 12:58:49
R00001244,O00000358,P000097,U000355,4,"Excellent product, works as expected.",2024-02-18 06:17:57
R00001245,O00000968,P000114,U000499,4,Not fully satisfied with the performance.,2023-04-16 16:44:32
R00001246,O00000784,P000029,U000211,3,"Excellent product, works as expected.",2024-06-29 13:40:44
R00001247,O00000736,P000110,U000457,1,Very good quality for the price.,2024-11-27 03:29:46
R00001248,O00001036,P000256,U000195,3,Stopped working after a few weeks.,2024-06-30 08:10:17
R00001249,O00000971,P000182,U000175,4,Not fully satisfied with the performance.,2023-08-11 00:14:31
R00001250,O00001525,P000140,U000494,5,Stopped working after a few weeks.,2025-01-17 20:42:02
R00001251,O00001487,P000110,U000103,2,Not fully satisfied with the performance.,2022-02-20 17:09:06
R00001252,O00001524,P000274,U000107,4,Great value and fast delivery.,2024-10-06 15:55:59
R00001253,O00001491,P000043,U000260,4,Performance is smooth and reliable.,2024-01-08 00:23:12
R00001254,O00001643,P000207,U000002,4,Great value and fast delivery.,2023-07-29 12:56:00
R00001255,O00001253,P000284,U000346,3,Very good quality for the price.,2022-06-01 16:51:05
R00001256,O00001694,P000060,U000344,3,"Excellent product, works as expected.",2024-01-25 05:23:10
R00001257,O00001750,P000063,U000133,4,Very good quality for the price.,2024-06-29 19:52:08
R00001258,O00001237,P000112,U000138,5,Very good quality for the price.,2024-08-19 19:12:10
R00001259,O00000886,P000007,U000238,2,"Excellent product, works as expected.",2022-01-12 19:55:47
R00001260,O00000080,P000296,U000028,3,Sound quality is top-notch.,2024-11-29 22:04:03
R00001261,O00001173,P000052,U000088,5,"Decent overall, could be better.",2024-10-26 00:41:29
R00001262,O00000815,P000143,U000075,3,Not fully satisfied with the performance.,2023-02-25 06:33:46
R00001263,O00001286,P000190,U000007,2,Stopped working after a few weeks.,2022-11-04 02:21:25
R00001264,O00000672,P000280,U000319,4,Battery life is amazing.,2022-11-26 17:04:10
R00001265,O00001532,P000111,U000148,1,"Decent overall, could be better.",2022-03-06 10:36:44
R00001266,O00000058,P000095,U000110,4,Stopped working after a few weeks.,2024-02-07 10:03:27
R00001267,O00000134,P000127,U000401,5,"Decent overall, could be better.",2024-10-01 06:52:46
R00001268,O00001141,P000169,U000439,3,Great value and fast delivery.,2022-11-24 09:32:49
R00001269,O00000934,P000275,U000092,2,Performance is smooth and reliable.,2023-03-09 09:26:28
R00001270,O00001685,P000212,U000149,4,Battery life is amazing.,2023-11-25 03:33:30
R00001271,O00000824,P000096,U000219,3,Battery life is amazing.,2024-10-19 11:53:44
R00001272,O00001215,P000104,U000227,5,Battery life is amazing.,2023-04-30 01:18:48
R00001273,O00000505,P000116,U000341,5,"Excellent product, works as expected.",2022-10-13 06:32:20
R00001274,O00001775,P000024,U000219,4,Sound quality is top-notch.,2024-12-15 23:59:47
R00001275,O00000348,P000256,U000488,4,Not fully satisfied with the performance.,2024-01-09 10:41:35
R00001276,O00000387,P000027,U000456,1,Stopped working after a few weeks.,2022-12-08 12:54:45
R00001277,O00001025,P000114,U000018,2,"Excellent product, works as expected.",2024-10-31 17:33:58
R00001278,O00000895,P000146,U000116,2,"Decent overall, could be better.",2023-08-01 07:33:34
R00001279,O00000829,P000282,U000295,4,Packaging was slightly damaged but product is fine.,2024-02-13 12:27:26
R00001280,O00001893,P000260,U000264,3,Sound quality is top-notch.,2024-11-26 00:54:03
R00001281,O00000476,P000029,U000289,5,"Excellent product, works as expected.",2024-10-18 06:01:17
R00001282,O00001471,P000281,U000487,4,Packaging was slightly damaged but product is fine.,2023-02-19 03:55:19
R00001283,O00001448,P000233,U000165,4,Performance is smooth and reliable.,2023-02-14 10:29:16
R00001284,O00001582,P000068,U000415,3,Packaging was slightly damaged but product is fine.,2023-03-14 04:21:10
R00001285,O00000653,P000129,U000258,5,"Excellent product, works as expected.",2023-09-17 07:23:53
R00001286,O00000173,P000122,U000444,4,"Excellent product, works as expected.",2024-10-23 19:18:03
R00001287,O00001150,P000039,U000398,5,Battery life is amazing.,2024-12-29 22:24:40
R00001288,O00000039,P000219,U000193,5,Performance is smooth and reliable.,2022-05-22 00:35:13
R00001289,O00000714,P000298,U000010,2,Stopped working after a few weeks.,2024-04-23 03:14:27
R00001290,O00000091,P000157,U000029,4,"Decent overall, could be better.",2024-10-01 18:44:32
R00001291,O00001937,P000130,U000476,4,"Decent overall, could be better.",2024-12-03 17:23:39
R00001292,O00001206,P000032,U000432,5,Packaging was slightly damaged but product is fine.,2023-08-03 08:51:39
R00001293,O00000876,P000051,U000204,3,Not fully satisfied with the performance.,2023-03-01 16:57:45
R00001294,O00001352,P000140,U000467,4,Packaging was slightly damaged but product is fine.,2022-09-12 04:10:21
R00001295,O00001890,P000002,U000152,3,Sound quality is top-notch.,2025-02-11 09:22:56
R00001296,O00001094,P000099,U000426,5,Stopped working after a few weeks.,2024-11-21 13:02:25
R00001297,O00001156,P000037,U000020,4,Great value and fast delivery.,2024-12-02 06:50:09
R00001298,O00001782,P000035,U000284,4,Great value and fast delivery.,2025-02-07 05:10:10
R00001299,O00001959,P000228,U000460,4,Performance is smooth and reliable.,2023-03-14 08:11:11
R00001300,O00000500,P000071,U000378,5,Performance is smooth and reliable.,2021-02-22 07:52:30
